bid_id,auction_id,vendor_id,price,price_ratio,reliability_score,delivery_score,historical_rating,defect_rate,avg_delay_days,completed_contracts,utility_score,is_fraud,timestamp,is_winner
BID-006005,AUC-1087,VND-0346,58983.93,0.8315,0.662,64.2,4.15,0.0203,10.7,102,0.5288,0,2026-02-24 00:00:00,0
BID-006006,AUC-1087,VND-0292,57308.76,0.8078,0.746,63.9,4.37,0.0152,10.8,123,0.567,0,2026-02-24 00:00:00,1
BID-006007,AUC-1088,VND-0330,207888.3,0.9774,0.823,73.4,4.56,0.0106,8.0,229,0.5758,0,2026-02-26 00:00:00,0
BID-006008,AUC-1088,VND-0456,202500.93,0.9521,0.795,63.1,4.49,0.0123,11.1,297,0.5559,0,2026-02-26 00:00:00,0
BID-006009,AUC-1088,VND-0021,199586.2,0.9384,0.561,55.4,3.9,0.0263,13.4,220,0.4591,0,2026-02-26 00:00:00,0
BID-006010,AUC-1088,VND-0330,192973.5,0.9073,0.823,73.4,4.56,0.0106,8.0,229,0.5982,0,2026-02-26 00:00:00,0
BID-006011,AUC-1088,VND-0388,185913.89,0.8741,0.899,69.9,4.75,0.0061,9.0,255,0.6314,0,2026-02-26 00:00:00,0
BID-006012,AUC-1088,VND-0569,180744.23,0.8498,0.926,80.6,4.81,0.0045,5.8,192,0.6671,0,2026-02-26 00:00:00,1
BID-006013,AUC-1088,VND-0388,176385.11,0.8293,0.899,69.9,4.75,0.0061,9.0,255,0.6457,0,2026-02-26 00:00:00,0
BID-006014,AUC-1089,VND-0667,243009.4,0.9662,0.614,67.7,4.04,0.0231,9.7,293,0.4772,0,2026-04-07 00:00:00,0
BID-006015,AUC-1089,VND-0441,235825.56,0.9377,0.616,60.3,4.04,0.0231,11.9,75,0.4737,0,2026-04-07 00:00:00,0
BID-006016,AUC-1089,VND-0398,232259.06,0.9235,0.509,58.5,3.77,0.0295,12.4,206,0.4297,0,2026-04-07 00:00:00,0
BID-006017,AUC-1089,VND-0667,224935.18,0.8944,0.614,67.7,4.04,0.0231,9.7,293,0.5074,0,2026-04-07 00:00:00,0
BID-006018,AUC-1089,VND-0270,215676.03,0.8575,0.725,61.4,4.31,0.0165,11.6,202,0.5566,0,2026-04-07 00:00:00,1
BID-006019,AUC-1090,VND-0268,205401.56,0.987,0.884,91.9,4.71,0.0069,2.4,82,0.4209,0,2026-03-18 00:00:00,0
BID-006020,AUC-1090,VND-0383,202960.33,0.9753,0.517,53.1,3.79,0.029,14.1,284,0.294,0,2026-03-18 00:00:00,0
BID-006021,AUC-1090,VND-0745,193536.68,0.93,0.694,61.5,4.24,0.0183,11.5,67,0.369,0,2026-03-18 00:00:00,0
BID-006022,AUC-1090,VND-0150,190324.21,0.9146,0.811,63.5,4.53,0.0113,11.0,291,0.4053,0,2026-03-18 00:00:00,0
BID-006023,AUC-1090,VND-0150,180993.91,0.8697,0.811,63.5,4.53,0.0113,11.0,291,0.43,0,2026-03-18 00:00:00,1
BID-006024,AUC-1090,VND-0383,176054.85,0.846,0.517,53.1,3.79,0.029,14.1,284,0.3651,0,2026-03-18 00:00:00,0
BID-006025,AUC-1090,VND-0383,172085.53,0.8269,0.517,53.1,3.79,0.029,14.1,284,0.3756,0,2026-03-18 00:00:00,0
BID-006026,AUC-1091,VND-0764,265339.63,0.9822,0.642,51.1,4.11,0.0215,14.7,45,0.3051,0,2026-05-01 00:00:00,0
BID-006027,AUC-1091,VND-0764,255636.76,0.9462,0.642,51.1,4.11,0.0215,14.7,45,0.3242,0,2026-05-01 00:00:00,0
BID-006028,AUC-1091,VND-0700,246193.09,0.9113,0.809,79.4,4.52,0.0115,6.2,198,0.4332,0,2026-05-01 00:00:00,0
BID-006029,AUC-1091,VND-0396,235807.75,0.8728,0.577,58.3,3.94,0.0254,12.5,193,0.3586,0,2026-05-01 00:00:00,0
BID-006030,AUC-1091,VND-0039,225493.7,0.8347,0.886,72.7,4.71,0.0069,8.2,55,0.4821,0,2026-05-01 00:00:00,0
BID-006031,AUC-1091,VND-0219,215898.86,0.7992,0.536,52.2,3.84,0.0278,14.3,200,0.3769,0,2026-05-01 00:00:00,0
BID-006032,AUC-1091,VND-0039,206620.72,0.7648,0.886,72.7,4.71,0.0069,8.2,55,0.5191,0,2026-05-01 00:00:00,1
BID-006033,AUC-1092,VND-0778,288828.74,0.9576,0.614,50.0,4.04,0.0232,15.0,47,0.3415,0,2026-05-01 00:00:00,0
BID-006034,AUC-1092,VND-0596,277766.12,0.9209,0.534,52.9,3.83,0.028,14.1,172,0.3478,0,2026-05-01 00:00:00,0
BID-006035,AUC-1092,VND-0748,273416.4,0.9065,0.802,73.1,4.5,0.0119,8.1,286,0.469,0,2026-05-01 00:00:00,0
BID-006036,AUC-1092,VND-0205,265988.62,0.8819,0.953,76.1,4.88,0.0028,7.2,221,0.527,0,2026-05-01 00:00:00,1
BID-006037,AUC-1092,VND-0748,262387.55,0.8699,0.802,73.1,4.5,0.0119,8.1,286,0.4888,0,2026-05-01 00:00:00,0
BID-006038,AUC-1092,VND-0318,252708.4,0.8379,0.554,50.0,3.88,0.0268,15.0,81,0.391,0,2026-05-01 00:00:00,0
BID-006039,AUC-1092,VND-0144,242127.36,0.8028,0.733,67.5,4.33,0.016,9.8,80,0.495,0,2026-05-01 00:00:00,0
BID-006040,AUC-1092,VND-0318,238974.29,0.7923,0.554,50.0,3.88,0.0268,15.0,81,0.4155,0,2026-05-01 00:00:00,0
BID-006041,AUC-1093,VND-0588,14376.6,0.9673,0.817,75.3,4.54,0.011,7.4,112,0.4475,0,2026-03-12 00:00:00,0
BID-006042,AUC-1093,VND-0258,13748.11,0.925,0.523,50.0,3.81,0.0286,15.0,168,0.3303,0,2026-03-12 00:00:00,0
BID-006043,AUC-1093,VND-0787,13393.78,0.9012,0.868,84.3,4.67,0.0079,4.7,279,0.5132,0,2026-03-12 00:00:00,0
BID-006044,AUC-1093,VND-0328,13017.95,0.8759,0.716,52.8,4.29,0.0171,14.2,88,0.4081,0,2026-03-12 00:00:00,0
BID-006045,AUC-1093,VND-0787,12560.15,0.8451,0.868,84.3,4.67,0.0079,4.7,279,0.539,0,2026-03-12 00:00:00,0
BID-006046,AUC-1093,VND-0787,12244.87,0.8239,0.868,84.3,4.67,0.0079,4.7,279,0.5488,0,2026-03-12 00:00:00,1
BID-006047,AUC-1094,VND-0153,232312.74,0.9785,0.863,93.2,4.66,0.0082,2.0,93,0.7304,0,2026-03-10 00:00:00,1
BID-006048,AUC-1094,VND-0702,228973.24,0.9645,0.518,53.9,3.8,0.0289,13.8,224,0.5185,0,2026-03-10 00:00:00,0
BID-006049,AUC-1094,VND-0702,219381.16,0.9241,0.518,53.9,3.8,0.0289,13.8,224,0.527,0,2026-03-10 00:00:00,0
BID-006050,AUC-1094,VND-0789,212516.08,0.8952,0.512,53.8,3.78,0.0293,13.9,182,0.5303,0,2026-03-10 00:00:00,0
BID-006051,AUC-1094,VND-0789,207478.52,0.8739,0.512,53.8,3.78,0.0293,13.9,182,0.5348,0,2026-03-10 00:00:00,0
BID-006052,AUC-1095,VND-0174,474509.09,0.9842,0.818,63.2,4.54,0.0109,11.0,138,0.6418,0,2026-05-10 00:00:00,0
BID-006053,AUC-1095,VND-0378,459275.13,0.9526,0.57,62.5,3.92,0.0258,11.2,284,0.5432,0,2026-05-10 00:00:00,0
BID-006054,AUC-1095,VND-0018,452840.37,0.9393,0.983,93.5,4.96,0.001,2.0,209,0.7598,0,2026-05-10 00:00:00,0
BID-006055,AUC-1095,VND-0018,444392.4,0.9218,0.983,93.5,4.96,0.001,2.0,209,0.764,0,2026-05-10 00:00:00,1
BID-006056,AUC-1095,VND-0452,430829.7,0.8936,0.591,52.0,3.98,0.0246,14.4,218,0.5543,0,2026-05-10 00:00:00,0
BID-006057,AUC-1095,VND-0344,417266.19,0.8655,0.786,70.0,4.46,0.0129,9.0,234,0.6649,0,2026-05-10 00:00:00,0
BID-006058,AUC-1095,VND-0174,398706.93,0.827,0.818,63.2,4.54,0.0109,11.0,138,0.6796,0,2026-05-10 00:00:00,0
BID-006059,AUC-1095,VND-0344,390570.59,0.8101,0.786,70.0,4.46,0.0129,9.0,234,0.6782,0,2026-05-10 00:00:00,0
BID-006060,AUC-1096,VND-0595,258859.95,0.9793,0.65,64.4,4.13,0.021,10.7,159,0.365,0,2026-03-01 00:00:00,0
BID-006061,AUC-1096,VND-0101,246958.61,0.9343,0.821,69.1,4.55,0.0107,9.3,157,0.4524,0,2026-03-01 00:00:00,0
BID-006062,AUC-1096,VND-0127,242665.64,0.9181,0.926,77.9,4.81,0.0045,6.6,286,0.5076,0,2026-03-01 00:00:00,1
BID-006063,AUC-1096,VND-0024,234980.87,0.889,0.656,58.3,4.14,0.0206,12.5,290,0.404,0,2026-03-01 00:00:00,0
BID-006064,AUC-1097,VND-0003,332163.84,0.9713,0.578,50.0,3.95,0.0253,15.0,231,0.4981,0,2026-05-21 00:00:00,0
BID-006065,AUC-1097,VND-0524,328228.23,0.9597,0.616,50.0,4.04,0.023,15.0,45,0.513,0,2026-05-21 00:00:00,0
BID-006066,AUC-1097,VND-0488,324807.21,0.9497,0.516,50.0,3.79,0.0291,15.0,75,0.4837,0,2026-05-21 00:00:00,0
BID-006067,AUC-1097,VND-0524,312966.04,0.9151,0.616,50.0,4.04,0.023,15.0,45,0.525,0,2026-05-21 00:00:00,0
BID-006068,AUC-1097,VND-0524,304384.63,0.89,0.616,50.0,4.04,0.023,15.0,45,0.5318,0,2026-05-21 00:00:00,1
BID-006069,AUC-1097,VND-0488,298452.31,0.8727,0.516,50.0,3.79,0.0291,15.0,75,0.5045,0,2026-05-21 00:00:00,0
BID-006070,AUC-1098,VND-0001,158041.03,0.9707,0.687,73.5,4.22,0.0188,8.0,27,0.4631,0,2026-03-20 00:00:00,0
BID-006071,AUC-1098,VND-0387,156045.42,0.9584,0.564,50.0,3.91,0.0262,15.0,244,0.3871,0,2026-03-20 00:00:00,0
BID-006072,AUC-1098,VND-0508,153326.84,0.9417,0.853,88.0,4.63,0.0088,3.6,150,0.5493,0,2026-03-20 00:00:00,0
BID-006073,AUC-1098,VND-0280,148733.25,0.9135,0.878,81.9,4.69,0.0073,5.4,182,0.5555,0,2026-03-20 00:00:00,0
BID-006074,AUC-1098,VND-0280,145568.57,0.8941,0.878,81.9,4.69,0.0073,5.4,182,0.5634,0,2026-03-20 00:00:00,1
BID-006075,AUC-1098,VND-0279,139189.43,0.8549,0.567,50.0,3.92,0.026,15.0,205,0.4305,0,2026-03-20 00:00:00,0
BID-006076,AUC-1099,VND-0053,384666.98,0.9882,0.954,81.0,4.88,0.0028,5.7,65,0.5676,0,2026-05-21 00:00:00,0
BID-006077,AUC-1099,VND-0350,370491.45,0.9518,0.577,51.8,3.94,0.0254,14.5,101,0.4022,0,2026-05-21 00:00:00,0
BID-006078,AUC-1099,VND-0285,354264.65,0.9101,0.952,83.0,4.88,0.0029,5.1,291,0.602,0,2026-05-21 00:00:00,0
BID-006079,AUC-1099,VND-0447,346066.88,0.889,0.915,80.0,4.79,0.0051,6.0,168,0.5919,0,2026-05-21 00:00:00,0
BID-006080,AUC-1099,VND-0285,339052.76,0.871,0.952,83.0,4.88,0.0029,5.1,291,0.6164,0,2026-05-21 00:00:00,0
BID-006081,AUC-1099,VND-0285,329325.09,0.846,0.952,83.0,4.88,0.0029,5.1,291,0.6257,0,2026-05-21 00:00:00,1
BID-006082,AUC-1099,VND-0501,318275.28,0.8177,0.593,58.5,3.98,0.0244,12.4,209,0.4753,0,2026-05-21 00:00:00,0
BID-006083,AUC-1100,VND-0055,375371.2,0.9656,0.614,50.0,4.04,0.0231,15.0,86,0.5288,0,2026-03-31 00:00:00,0
BID-006084,AUC-1100,VND-0419,365808.19,0.941,0.957,77.5,4.89,0.0026,6.8,117,0.7485,0,2026-03-31 00:00:00,0
BID-006085,AUC-1100,VND-0336,350501.53,0.9017,0.587,59.2,3.97,0.0248,12.2,264,0.5461,0,2026-03-31 00:00:00,0
BID-006086,AUC-1100,VND-0419,333463.57,0.8578,0.957,77.5,4.89,0.0026,6.8,117,0.7651,0,2026-03-31 00:00:00,0
BID-006087,AUC-1100,VND-0704,321523.27,0.8271,0.922,91.7,4.81,0.0047,2.5,127,0.782,0,2026-03-31 00:00:00,0
BID-006088,AUC-1100,VND-0055,314470.75,0.809,0.614,50.0,4.04,0.0231,15.0,86,0.5601,0,2026-03-31 00:00:00,0
BID-006089,AUC-1100,VND-0336,301082.46,0.7745,0.587,59.2,3.97,0.0248,12.2,264,0.5715,0,2026-03-31 00:00:00,0
BID-006090,AUC-1100,VND-0419,289579.09,0.7449,0.957,77.5,4.89,0.0026,6.8,117,0.7877,0,2026-03-31 00:00:00,1
BID-006091,AUC-1101,VND-0547,260786.46,0.9825,0.804,72.0,4.51,0.0118,8.4,296,0.5772,0,2026-05-02 00:00:00,0
BID-006092,AUC-1101,VND-0061,252132.76,0.9499,0.904,96.6,4.76,0.0058,1.0,150,0.6894,0,2026-05-02 00:00:00,1
BID-006093,AUC-1101,VND-0720,239985.16,0.9041,0.601,57.9,4.0,0.0239,12.6,45,0.4861,0,2026-05-02 00:00:00,0
BID-006094,AUC-1101,VND-0720,234923.66,0.8851,0.601,57.9,4.0,0.0239,12.6,45,0.4938,0,2026-05-02 00:00:00,0
BID-006095,AUC-1101,VND-0547,223546.54,0.8422,0.804,72.0,4.51,0.0118,8.4,296,0.6333,0,2026-05-02 00:00:00,0
BID-006096,AUC-1102,VND-0533,468112.28,0.9588,0.711,66.1,4.28,0.0174,10.2,98,0.4393,0,2026-03-01 00:00:00,0
BID-006097,AUC-1102,VND-0238,445594.19,0.9126,0.764,80.2,4.41,0.0142,5.9,210,0.5013,0,2026-03-01 00:00:00,0
BID-006098,AUC-1102,VND-0553,426952.49,0.8745,0.997,80.1,4.99,0.001,6.0,74,0.6099,0,2026-03-01 00:00:00,0
BID-006099,AUC-1102,VND-0533,419707.41,0.8596,0.711,66.1,4.28,0.0174,10.2,98,0.4859,0,2026-03-01 00:00:00,0
BID-006100,AUC-1102,VND-0553,405917.72,0.8314,0.997,80.1,4.99,0.001,6.0,74,0.6302,0,2026-03-01 00:00:00,0
BID-006101,AUC-1102,VND-0068,392921.81,0.8048,0.971,85.6,4.93,0.0017,4.3,50,0.6403,0,2026-03-01 00:00:00,1
BID-006102,AUC-1103,VND-0198,70235.16,0.982,0.67,69.1,4.18,0.0198,9.3,255,0.4999,0,2026-04-30 00:00:00,0
BID-006103,AUC-1103,VND-0006,68001.01,0.9508,0.51,56.0,3.78,0.0294,13.2,18,0.4279,0,2026-04-30 00:00:00,0
BID-006104,AUC-1103,VND-0399,66798.42,0.934,0.966,92.8,4.92,0.002,2.2,186,0.667,0,2026-04-30 00:00:00,0
BID-006105,AUC-1103,VND-0273,66119.05,0.9245,0.809,73.1,4.52,0.0115,8.1,254,0.5774,0,2026-04-30 00:00:00,0
BID-006106,AUC-1103,VND-0006,64271.32,0.8987,0.51,56.0,3.78,0.0294,13.2,18,0.4451,0,2026-04-30 00:00:00,0
BID-006107,AUC-1103,VND-0006,61440.09,0.8591,0.51,56.0,3.78,0.0294,13.2,18,0.4582,0,2026-04-30 00:00:00,0
BID-006108,AUC-1103,VND-0695,60060.15,0.8398,0.985,85.0,4.96,0.001,4.5,108,0.6916,0,2026-04-30 00:00:00,1
BID-006109,AUC-1104,VND-0409,18102.28,0.989,0.796,71.5,4.49,0.0123,8.5,58,0.6266,0,2026-06-29 00:00:00,0
BID-006110,AUC-1104,VND-0544,17389.48,0.95,0.807,68.1,4.52,0.0116,9.6,75,0.6354,0,2026-06-29 00:00:00,0
BID-006111,AUC-1104,VND-0247,17182.84,0.9387,0.639,54.4,4.1,0.0217,13.7,135,0.55,0,2026-06-29 00:00:00,0
BID-006112,AUC-1104,VND-0409,16907.54,0.9237,0.796,71.5,4.49,0.0123,8.5,58,0.6429,0,2026-06-29 00:00:00,1
BID-006113,AUC-1104,VND-0671,16573.08,0.9054,0.629,59.2,4.07,0.0223,12.2,219,0.5616,0,2026-06-29 00:00:00,0
BID-006114,AUC-1105,VND-0513,374729.47,0.9673,0.972,88.2,4.93,0.0017,3.5,209,0.6431,0,2026-04-07 00:00:00,0
BID-006115,AUC-1105,VND-0582,357016.28,0.9216,0.668,68.1,4.17,0.0199,9.6,224,0.5081,0,2026-04-07 00:00:00,0
BID-006116,AUC-1105,VND-0319,341906.98,0.8826,0.766,68.6,4.42,0.014,9.4,183,0.5552,0,2026-04-07 00:00:00,0
BID-006117,AUC-1105,VND-0513,337120.74,0.8703,0.972,88.2,4.93,0.0017,3.5,209,0.6751,0,2026-04-07 00:00:00,0
BID-006118,AUC-1105,VND-0513,332651.25,0.8587,0.972,88.2,4.93,0.0017,3.5,209,0.6789,0,2026-04-07 00:00:00,0
BID-006119,AUC-1105,VND-0513,320020.36,0.8261,0.972,88.2,4.93,0.0017,3.5,209,0.6897,0,2026-04-07 00:00:00,0
BID-006120,AUC-1105,VND-0260,316402.1,0.8168,0.994,83.9,4.98,0.001,4.8,262,0.6896,0,2026-04-07 00:00:00,0
BID-006121,AUC-1105,VND-0513,306906.03,0.7923,0.972,88.2,4.93,0.0017,3.5,209,0.7009,0,2026-04-07 00:00:00,1
BID-006122,AUC-1106,VND-0228,386689.49,0.9536,0.556,56.6,3.89,0.0267,13.0,139,0.3864,0,2026-01-04 00:00:00,0
BID-006123,AUC-1106,VND-0040,382748.15,0.9439,0.679,58.0,4.2,0.0192,12.6,287,0.4451,0,2026-01-04 00:00:00,0
BID-006124,AUC-1106,VND-0749,364174.51,0.8981,0.81,74.1,4.52,0.0114,7.8,240,0.5458,0,2026-01-04 00:00:00,1
BID-006125,AUC-1106,VND-0228,352653.91,0.8697,0.556,56.6,3.89,0.0267,13.0,139,0.4292,0,2026-01-04 00:00:00,0
BID-006126,AUC-1107,VND-0649,67553.64,0.9804,0.584,50.0,3.96,0.025,15.0,89,0.3763,0,2026-04-20 00:00:00,0
BID-006127,AUC-1107,VND-0562,65368.64,0.9487,0.931,94.7,4.83,0.0041,1.6,230,0.5716,0,2026-04-20 00:00:00,0
BID-006128,AUC-1107,VND-0752,62738.07,0.9105,0.513,50.0,3.78,0.0292,15.0,78,0.3839,0,2026-04-20 00:00:00,0
BID-006129,AUC-1107,VND-0562,60193.5,0.8736,0.931,94.7,4.83,0.0041,1.6,230,0.6031,0,2026-04-20 00:00:00,0
BID-006130,AUC-1107,VND-0562,58490.01,0.8489,0.931,94.7,4.83,0.0041,1.6,230,0.6135,0,2026-04-20 00:00:00,1
BID-006131,AUC-1108,VND-0289,134943.16,0.9629,0.574,65.1,3.93,0.0256,10.5,200,0.4644,0,2026-03-26 00:00:00,0
BID-006132,AUC-1108,VND-0016,129044.75,0.9209,0.804,62.3,4.51,0.0118,11.3,151,0.5634,0,2026-03-26 00:00:00,0
BID-006133,AUC-1108,VND-0289,123829.77,0.8836,0.574,65.1,3.93,0.0256,10.5,200,0.4961,0,2026-03-26 00:00:00,0
BID-006134,AUC-1108,VND-0375,121463.9,0.8668,0.953,91.0,4.88,0.0028,2.7,215,0.7206,0,2026-03-26 00:00:00,1
BID-006135,AUC-1108,VND-0062,118965.64,0.8489,0.659,52.8,4.15,0.0205,14.2,231,0.51,0,2026-03-26 00:00:00,0
BID-006136,AUC-1108,VND-0221,114214.55,0.815,0.542,54.8,3.86,0.0275,13.6,162,0.4834,0,2026-03-26 00:00:00,0
BID-006137,AUC-1108,VND-0289,111549.56,0.796,0.574,65.1,3.93,0.0256,10.5,200,0.5311,0,2026-03-26 00:00:00,0
BID-006138,AUC-1108,VND-0289,106435.51,0.7595,0.574,65.1,3.93,0.0256,10.5,200,0.5457,0,2026-03-26 00:00:00,0
BID-006139,AUC-1109,VND-0075,17747.33,0.9541,0.526,51.0,3.81,0.0285,14.7,52,0.5178,0,2026-02-10 00:00:00,0
BID-006140,AUC-1109,VND-0756,17153.4,0.9222,0.906,82.6,4.77,0.0056,5.2,169,0.7425,0,2026-02-10 00:00:00,0
BID-006141,AUC-1109,VND-0297,16382.7,0.8808,0.591,50.0,3.98,0.0245,15.0,89,0.5639,0,2026-02-10 00:00:00,0
BID-006142,AUC-1109,VND-0691,15743.54,0.8464,0.582,50.5,3.95,0.0251,14.8,213,0.5668,0,2026-02-10 00:00:00,0
BID-006143,AUC-1109,VND-0318,15054.79,0.8094,0.554,50.0,3.88,0.0268,15.0,81,0.5606,0,2026-02-10 00:00:00,0
BID-006144,AUC-1109,VND-0002,14848.4,0.7983,0.866,77.9,4.66,0.008,6.6,67,0.7433,0,2026-02-10 00:00:00,1
BID-006145,AUC-1109,VND-0075,14470.06,0.7779,0.526,51.0,3.81,0.0285,14.7,52,0.5548,0,2026-02-10 00:00:00,0
BID-006146,AUC-1110,VND-0481,147156.53,0.9573,0.541,51.9,3.85,0.0275,14.4,138,0.4116,0,2026-04-09 00:00:00,0
BID-006147,AUC-1110,VND-0581,140447.54,0.9137,0.913,77.0,4.78,0.0052,6.9,210,0.6368,0,2026-04-09 00:00:00,0
BID-006148,AUC-1110,VND-0071,136719.75,0.8894,0.981,82.4,4.95,0.0011,5.3,282,0.6887,0,2026-04-09 00:00:00,1
BID-006149,AUC-1110,VND-0314,134777.31,0.8768,0.731,71.6,4.33,0.0161,8.5,227,0.5764,0,2026-04-09 00:00:00,0
BID-006150,AUC-1110,VND-0314,130819.62,0.851,0.731,71.6,4.33,0.0161,8.5,227,0.5895,0,2026-04-09 00:00:00,0
BID-006151,AUC-1110,VND-0471,127038.11,0.8264,0.637,59.5,4.09,0.0218,12.2,189,0.534,0,2026-04-09 00:00:00,0
BID-006152,AUC-1110,VND-0481,121290.33,0.789,0.541,51.9,3.85,0.0275,14.4,138,0.4974,0,2026-04-09 00:00:00,0
BID-006153,AUC-1111,VND-0551,376991.8,0.9695,0.529,52.5,3.82,0.0283,14.2,295,0.3412,0,2026-02-19 00:00:00,0
BID-006154,AUC-1111,VND-0265,370934.28,0.954,0.528,56.3,3.82,0.0283,13.1,195,0.3583,0,2026-02-19 00:00:00,0
BID-006155,AUC-1111,VND-0265,357089.18,0.9183,0.528,56.3,3.82,0.0283,13.1,195,0.3744,0,2026-02-19 00:00:00,0
BID-006156,AUC-1111,VND-0551,349289.74,0.8983,0.529,52.5,3.82,0.0283,14.2,295,0.3732,0,2026-02-19 00:00:00,0
BID-006157,AUC-1111,VND-0601,342047.38,0.8797,0.879,68.0,4.7,0.0073,9.6,228,0.4936,0,2026-02-19 00:00:00,1
BID-006158,AUC-1111,VND-0264,338288.56,0.87,0.707,60.1,4.27,0.0176,12.0,161,0.4423,0,2026-02-19 00:00:00,0
BID-006159,AUC-1112,VND-0502,255586.7,0.9689,0.936,87.9,4.84,0.0038,3.6,71,0.6931,0,2026-06-14 00:00:00,0
BID-006160,AUC-1112,VND-0622,245448.67,0.9304,0.885,90.7,4.71,0.0069,2.8,57,0.694,0,2026-06-14 00:00:00,0
BID-006161,AUC-1112,VND-0588,234719.12,0.8898,0.817,75.3,4.54,0.011,7.4,112,0.639,0,2026-06-14 00:00:00,0
BID-006162,AUC-1112,VND-0502,225578.55,0.8551,0.936,87.9,4.84,0.0038,3.6,71,0.7227,0,2026-06-14 00:00:00,0
BID-006163,AUC-1112,VND-0214,221680.58,0.8403,0.721,73.1,4.3,0.0168,8.1,268,0.614,0,2026-06-14 00:00:00,0
BID-006164,AUC-1112,VND-0502,218863.65,0.8297,0.936,87.9,4.84,0.0038,3.6,71,0.7293,0,2026-06-14 00:00:00,0
BID-006165,AUC-1112,VND-0214,215517.51,0.817,0.721,73.1,4.3,0.0168,8.1,268,0.6201,0,2026-06-14 00:00:00,0
BID-006166,AUC-1112,VND-0502,206622.78,0.7833,0.936,87.9,4.84,0.0038,3.6,71,0.7414,0,2026-06-14 00:00:00,1
BID-006167,AUC-1113,VND-0055,173294.56,0.9597,0.614,50.0,4.04,0.0231,15.0,86,0.5469,0,2026-01-10 00:00:00,0
BID-006168,AUC-1113,VND-0616,167613.94,0.9283,0.947,74.5,4.87,0.0032,7.6,284,0.7146,0,2026-01-10 00:00:00,0
BID-006169,AUC-1113,VND-0398,163213.95,0.9039,0.509,58.5,3.77,0.0295,12.4,206,0.5308,0,2026-01-10 00:00:00,0
BID-006170,AUC-1113,VND-0455,160127.11,0.8868,0.63,51.8,4.07,0.0222,14.5,253,0.5727,0,2026-01-10 00:00:00,0
BID-006171,AUC-1113,VND-0455,154751.58,0.857,0.63,51.8,4.07,0.0222,14.5,253,0.5802,0,2026-01-10 00:00:00,0
BID-006172,AUC-1113,VND-0581,148203.13,0.8208,0.913,77.0,4.78,0.0052,6.9,210,0.7312,0,2026-01-10 00:00:00,1
BID-006173,AUC-1114,VND-0628,189283.78,0.9851,0.843,69.7,4.61,0.0094,9.1,121,0.3536,0,2026-02-21 00:00:00,1
BID-006174,AUC-1114,VND-0066,182870.29,0.9517,0.709,54.7,4.27,0.0175,13.6,259,0.3197,0,2026-02-21 00:00:00,0
BID-006175,AUC-1114,VND-0535,179670.56,0.935,0.677,61.0,4.19,0.0194,11.7,113,0.3266,0,2026-02-21 00:00:00,0
BID-006176,AUC-1114,VND-0342,177640.41,0.9245,0.585,59.0,3.96,0.0249,12.3,196,0.3045,0,2026-02-21 00:00:00,0
BID-006177,AUC-1115,VND-0625,10220.63,0.9585,0.96,86.5,4.9,0.0024,4.0,258,0.5449,0,2026-03-17 00:00:00,1
BID-006178,AUC-1115,VND-0206,9866.27,0.9253,0.66,69.8,4.15,0.0204,9.1,239,0.4443,0,2026-03-17 00:00:00,0
BID-006179,AUC-1115,VND-0206,9668.06,0.9067,0.66,69.8,4.15,0.0204,9.1,239,0.4524,0,2026-03-17 00:00:00,0
BID-006180,AUC-1115,VND-0197,9562.66,0.8968,0.686,65.9,4.22,0.0188,10.2,297,0.4584,0,2026-03-17 00:00:00,0
BID-006181,AUC-1116,VND-0761,150891.54,0.9617,0.53,59.9,3.83,0.0282,12.0,230,0.3119,0,2026-04-06 00:00:00,0
BID-006182,AUC-1116,VND-0732,143847.13,0.9168,0.553,50.6,3.88,0.0268,14.8,263,0.3173,0,2026-04-06 00:00:00,0
BID-006183,AUC-1116,VND-0032,138887.44,0.8852,0.914,75.0,4.79,0.0051,7.5,16,0.4559,0,2026-04-06 00:00:00,0
BID-006184,AUC-1116,VND-0732,136773.5,0.8717,0.553,50.6,3.88,0.0268,14.8,263,0.3412,0,2026-04-06 00:00:00,0
BID-006185,AUC-1116,VND-0761,133011.43,0.8477,0.53,59.9,3.83,0.0282,12.0,230,0.3723,0,2026-04-06 00:00:00,0
BID-006186,AUC-1116,VND-0032,129962.17,0.8283,0.914,75.0,4.79,0.0051,7.5,16,0.4861,0,2026-04-06 00:00:00,1
BID-006187,AUC-1116,VND-0597,125549.77,0.8002,0.673,68.1,4.18,0.0196,9.6,253,0.4421,0,2026-04-06 00:00:00,0
BID-006188,AUC-1117,VND-0101,323065.72,0.9887,0.821,69.1,4.55,0.0107,9.3,157,0.6731,0,2026-04-12 00:00:00,0
BID-006189,AUC-1117,VND-0220,308702.4,0.9447,0.853,68.0,4.63,0.0088,9.6,41,0.6917,0,2026-04-12 00:00:00,0
BID-006190,AUC-1117,VND-0318,302481.33,0.9257,0.554,50.0,3.88,0.0268,15.0,81,0.5472,0,2026-04-12 00:00:00,0
BID-006191,AUC-1117,VND-0318,295980.78,0.9058,0.554,50.0,3.88,0.0268,15.0,81,0.5511,0,2026-04-12 00:00:00,0
BID-006192,AUC-1117,VND-0220,283787.88,0.8685,0.853,68.0,4.63,0.0088,9.6,41,0.707,0,2026-04-12 00:00:00,1
BID-006193,AUC-1117,VND-0318,278164.24,0.8513,0.554,50.0,3.88,0.0268,15.0,81,0.562,0,2026-04-12 00:00:00,0
